node,datetime,generator,Generation,Capacity Curtailed
Cardones110,2024-01-31T16:00:00.000000,HORNITOS_FV,0.17105263,0.0
Cardones110,2024-01-31T17:00:00.000000,HORNITOS_FV,0.17105263,0.0
Cardones110,2024-02-01T10:00:00.000000,HORNITOS_FV,0.157894736842105,0.0
Cardones110,2024-02-01T11:00:00.000000,HORNITOS_FV,0.210526315789474,0.0
Cardones110,2024-02-01T12:00:00.000000,HORNITOS_FV,0.210526315789474,0.0
Cardones110,2024-02-01T13:00:00.000000,HORNITOS_FV,0.228070175438597,0.0
Cardones110,2024-02-01T14:00:00.000000,HORNITOS_FV,0.228070175438597,0.0
Cardones110,2024-02-01T15:00:00.000000,HORNITOS_FV,0.210526315789474,0.0
Cardones110,2024-02-01T16:00:00.000000,HORNITOS_FV,0.17105263,0.0
Cardones110,2024-02-01T17:00:00.000000,HORNITOS_FV,0.17105263,0.0
Cardones110,2024-02-02T10:00:00.000000,HORNITOS_FV,0.190058479532164,0.0
Cardones110,2024-02-02T11:00:00.000000,HORNITOS_FV,0.190058479532164,0.0
Cardones110,2024-02-02T12:00:00.000000,HORNITOS_FV,0.190058479532164,0.0
Cardones110,2024-02-02T13:00:00.000000,HORNITOS_FV,0.228070175438597,0.0
Cardones110,2024-02-02T14:00:00.000000,HORNITOS_FV,0.228070175438597,0.0
Cardones110,2024-02-02T15:00:00.000000,HORNITOS_FV,0.210526315789474,0.0
Cardones110,2024-02-02T16:00:00.000000,HORNITOS_FV,0.192982456140351,0.0
Chillan154,2024-01-28T08:00:00.000000,HUAPE_FV,0.0,0.0
Chillan154,2024-01-28T09:00:00.000000,HUAPE_FV,0.333000885,0.0
Chillan154,2024-01-28T10:00:00.000000,HUAPE_FV,0.99127081,0.0
Chillan154,2024-01-28T11:00:00.000000,HUAPE_FV,0.0,0.0
Chillan154,2024-01-28T12:00:00.000000,HUAPE_FV,0.62753664,0.0
Chillan154,2024-01-28T13:00:00.000000,HUAPE_FV,2.2028619995,0.0
Chillan154,2024-01-28T14:00:00.000000,HUAPE_FV,2.184703949,0.0
Chillan154,2024-01-28T15:00:00.000000,HUAPE_FV,2.2530812988,0.0
Chillan154,2024-01-28T16:00:00.000000,HUAPE_FV,2.22036279,0.0
Chillan154,2024-01-28T17:00:00.000000,HUAPE_FV,1.7367563477,0.0
Chillan154,2024-01-28T18:00:00.000000,HUAPE_FV,1.85032809,0.0
Chillan154,2024-01-29T09:00:00.000000,HUAPE_FV,1.81286032,0.0
Chillan154,2024-01-30T09:00:00.000000,HUAPE_FV,2.1538796082,0.0
ElPenon110,2024-01-28T08:00:00.000000,HUAQUELON_FV,3.16150543,0.0
ElPenon110,2024-01-28T09:00:00.000000,HUAQUELON_FV,7.5155540771,0.0
ElPenon110,2024-01-28T10:00:00.000000,HUAQUELON_FV,8.96892163,0.0
ElPenon110,2024-01-28T11:00:00.000000,HUAQUELON_FV,9.0,0.0
ElPenon110,2024-01-28T12:00:00.000000,HUAQUELON_FV,8.9971791992,0.0
ElPenon110,2024-01-28T13:00:00.000000,HUAQUELON_FV,8.990944336,0.0
ElPenon110,2024-01-28T14:00:00.000000,HUAQUELON_FV,8.90921411,0.0
ElPenon110,2024-01-28T15:00:00.000000,HUAQUELON_FV,6.47870288,0.0
ElPenon110,2024-01-28T16:00:00.000000,HUAQUELON_FV,5.1974508667,0.0
ElPenon110,2024-01-28T17:00:00.000000,HUAQUELON_FV,9.0,0.0
ElPenon110,2024-01-28T18:00:00.000000,HUAQUELON_FV,8.83535571,0.0
ElPenon110,2024-01-29T09:00:00.000000,HUAQUELON_FV,0.9380364379,0.0
ElPenon110,2024-01-29T10:00:00.000000,HUAQUELON_FV,1.67049951,0.0
ElPenon110,2024-01-29T11:00:00.000000,HUAQUELON_FV,3.4979385376,0.0
ElPenon110,2024-01-29T12:00:00.000000,HUAQUELON_FV,8.8826618652,0.0
ElPenon110,2024-01-29T13:00:00.000000,HUAQUELON_FV,4.4989956055,0.0
ElPenon110,2024-01-29T14:00:00.000000,HUAQUELON_FV,0.0037337689,0.0
ElPenon110,2024-01-29T15:00:00.000000,HUAQUELON_FV,3.0821302491,0.0
ElPenon110,2024-01-29T16:00:00.000000,HUAQUELON_FV,8.9312700195,0.0
ElPenon110,2024-01-29T17:00:00.000000,HUAQUELON_FV,9.0,0.0
ElPenon110,2024-01-29T18:00:00.000000,HUAQUELON_FV,8.8606342774,0.0
ElPenon110,2024-01-30T09:00:00.000000,HUAQUELON_FV,2.22702969,0.0
ElPenon110,2024-01-30T10:00:00.000000,HUAQUELON_FV,7.6687126466,0.0
ElPenon110,2024-01-30T11:00:00.000000,HUAQUELON_FV,9.0,0.0
ElPenon110,2024-01-30T12:00:00.000000,HUAQUELON_FV,8.99571411,0.0
ElPenon110,2024-01-30T13:00:00.000000,HUAQUELON_FV,9.0,0.0
ElPenon110,2024-01-30T14:00:00.000000,HUAQUELON_FV,9.0,0.0
ElPenon110,2024-01-30T15:00:00.000000,HUAQUELON_FV,8.99963916,0.0
ElPenon110,2024-01-30T16:00:00.000000,HUAQUELON_FV,9.0,0.0
ElPenon110,2024-01-30T17:00:00.000000,HUAQUELON_FV,9.0,0.0
ElPenon110,2024-01-30T18:00:00.000000,HUAQUELON_FV,8.91154541,0.0
ElPenon110,2024-01-31T09:00:00.000000,HUAQUELON_FV,8.8075083,0.0
ElPenon110,2024-01-31T10:00:00.000000,HUAQUELON_FV,8.8192420655,0.0
ElPenon110,2024-01-31T11:00:00.000000,HUAQUELON_FV,8.8192420655,0.0
ElPenon110,2024-01-31T12:00:00.000000,HUAQUELON_FV,8.8448457,0.0
ElPenon110,2024-01-31T13:00:00.000000,HUAQUELON_FV,5.3276078796,0.0
ElPenon110,2024-01-31T14:00:00.000000,HUAQUELON_FV,5.3276078796,0.0
ElPenon110,2024-01-31T15:00:00.000000,HUAQUELON_FV,8.92498535,0.0
ElPenon110,2024-01-31T16:00:00.000000,HUAQUELON_FV,8.86043591,0.0
ElPenon110,2024-01-31T17:00:00.000000,HUAQUELON_FV,8.86043591,0.0
ElPenon110,2024-02-01T10:00:00.000000,HUAQUELON_FV,8.79798608,0.0
ElPenon110,2024-02-01T11:00:00.000000,HUAQUELON_FV,8.8426718751,0.0
ElPenon110,2024-02-01T12:00:00.000000,HUAQUELON_FV,8.8426718751,0.0
ElPenon110,2024-02-01T13:00:00.000000,HUAQUELON_FV,5.3276078796,0.0
ElPenon110,2024-02-01T14:00:00.000000,HUAQUELON_FV,5.3276078796,0.0
ElPenon110,2024-02-01T15:00:00.000000,HUAQUELON_FV,8.92498535,0.0
ElPenon110,2024-02-01T16:00:00.000000,HUAQUELON_FV,8.86043591,0.0
ElPenon110,2024-02-01T17:00:00.000000,HUAQUELON_FV,8.86043591,0.0
ElPenon110,2024-02-02T10:00:00.000000,HUAQUELON_FV,6.48469715,0.0
ElPenon110,2024-02-02T11:00:00.000000,HUAQUELON_FV,6.48469715,0.0
ElPenon110,2024-02-02T12:00:00.000000,HUAQUELON_FV,6.48469715,0.0
ElPenon110,2024-02-02T13:00:00.000000,HUAQUELON_FV,7.56836389,0.0
ElPenon110,2024-02-02T14:00:00.000000,HUAQUELON_FV,7.56836389,0.0
ElPenon110,2024-02-02T15:00:00.000000,HUAQUELON_FV,8.96204443,0.0
ElPenon110,2024-02-02T16:00:00.000000,HUAQUELON_FV,8.93408789,0.0
Lagunas220,2024-01-28T08:00:00.000000,HUATACONDO_FV,29.3,0.0
Lagunas220,2024-01-28T09:00:00.000000,HUATACONDO_FV,62.6,0.0
Lagunas220,2024-01-28T10:00:00.000000,HUATACONDO_FV,73.5,0.0
Lagunas220,2024-01-28T11:00:00.000000,HUATACONDO_FV,74.2,0.0
Lagunas220,2024-01-28T12:00:00.000000,HUATACONDO_FV,0.0,70.6
Lagunas220,2024-01-28T13:00:00.000000,HUATACONDO_FV,0.0,70.7
Lagunas220,2024-01-28T14:00:00.000000,HUATACONDO_FV,0.0,70.1
Lagunas220,2024-01-28T15:00:00.000000,HUATACONDO_FV,66.5,0.0
Lagunas220,2024-01-28T16:00:00.000000,HUATACONDO_FV,13.0260966298539,50.27390337
Lagunas220,2024-01-28T17:00:00.000000,HUATACONDO_FV,59.0,0.0
Lagunas220,2024-01-28T18:00:00.000000,HUATACONDO_FV,0.0,46.6
Lagunas220,2024-01-29T09:00:00.000000,HUATACONDO_FV,0.0,62.6
Lagunas220,2024-01-29T10:00:00.000000,HUATACONDO_FV,0.0,73.5
Lagunas220,2024-01-29T11:00:00.000000,HUATACONDO_FV,0.0,74.2
Lagunas220,2024-01-29T12:00:00.000000,HUATACONDO_FV,0.0,70.5
Lagunas220,2024-01-29T13:00:00.000000,HUATACONDO_FV,70.7,0.0
Lagunas220,2024-01-29T14:00:00.000000,HUATACONDO_FV,70.1,0.0
Lagunas220,2024-01-29T15:00:00.000000,HUATACONDO_FV,0.0,66.5
Lagunas220,2024-01-29T16:00:00.000000,HUATACONDO_FV,0.0,63.3
Lagunas220,2024-01-29T17:00:00.000000,HUATACONDO_FV,0.0,58.9
Lagunas220,2024-01-29T18:00:00.000000,HUATACONDO_FV,40.6,0.0
Lagunas220,2024-01-30T09:00:00.000000,HUATACONDO_FV,0.0,62.6
Lagunas220,2024-01-30T10:00:00.000000,HUATACONDO_FV,0.0,73.5
Lagunas220,2024-01-30T11:00:00.000000,HUATACONDO_FV,0.0,74.2
Lagunas220,2024-01-30T12:00:00.000000,HUATACONDO_FV,70.6,0.0
Lagunas220,2024-01-30T13:00:00.000000,HUATACONDO_FV,70.45,0.0
Lagunas220,2024-01-30T14:00:00.000000,HUATACONDO_FV,70.45,0.0
Lagunas220,2024-01-30T15:00:00.000000,HUATACONDO_FV,0.0,66.5
Lagunas220,2024-01-30T16:00:00.000000,HUATACONDO_FV,0.0,63.3
Lagunas220,2024-01-30T17:00:00.000000,HUATACONDO_FV,0.0,59.0
Lagunas220,2024-01-30T18:00:00.000000,HUATACONDO_FV,0.0,40.6
Lagunas220,2024-01-31T09:00:00.000000,HUATACONDO_FV,62.4,0.0
Lagunas220,2024-01-31T10:00:00.000000,HUATACONDO_FV,0.0,73.15
Lagunas220,2024-01-31T11:00:00.000000,HUATACONDO_FV,0.0,73.15
Lagunas220,2024-01-31T12:00:00.000000,HUATACONDO_FV,69.2,0.0
Lagunas220,2024-01-31T13:00:00.000000,HUATACONDO_FV,10.6418317267698,57.75816827
Lagunas220,2024-01-31T14:00:00.000000,HUATACONDO_FV,10.6418317267698,57.75816827
Lagunas220,2024-01-31T15:00:00.000000,HUATACONDO_FV,32.0963361678615,33.30366383
Lagunas220,2024-01-31T16:00:00.000000,HUATACONDO_FV,0.0,60.95
Lagunas220,2024-01-31T17:00:00.000000,HUATACONDO_FV,0.0,60.95
Lagunas220,2024-02-01T10:00:00.000000,HUATACONDO_FV,73.4,0.0
Lagunas220,2024-02-01T11:00:00.000000,HUATACONDO_FV,72.35,0.0
Lagunas220,2024-02-01T12:00:00.000000,HUATACONDO_FV,72.35,0.0
Lagunas220,2024-02-01T13:00:00.000000,HUATACONDO_FV,70.45,0.0
Lagunas220,2024-02-01T14:00:00.000000,HUATACONDO_FV,70.45,0.0
Lagunas220,2024-02-01T15:00:00.000000,HUATACONDO_FV,0.0,66.5
Lagunas220,2024-02-01T16:00:00.000000,HUATACONDO_FV,61.1,0.0
Lagunas220,2024-02-01T17:00:00.000000,HUATACONDO_FV,61.1,0.0
Lagunas220,2024-02-02T10:00:00.000000,HUATACONDO_FV,71.9,0.0
Lagunas220,2024-02-02T11:00:00.000000,HUATACONDO_FV,71.9,0.0
Lagunas220,2024-02-02T12:00:00.000000,HUATACONDO_FV,71.9,0.0
Lagunas220,2024-02-02T13:00:00.000000,HUATACONDO_FV,69.7,0.0
Lagunas220,2024-02-02T14:00:00.000000,HUATACONDO_FV,69.7,0.0
Lagunas220,2024-02-02T15:00:00.000000,HUATACONDO_FV,0.0,65.7
Lagunas220,2024-02-02T16:00:00.000000,HUATACONDO_FV,0.0,62.4
ElSalto110,2024-01-28T08:00:00.000000,ICB_FV,0.0,0.0
ElSalto110,2024-01-28T09:00:00.000000,ICB_FV,0.0,0.0
ElSalto110,2024-01-28T10:00:00.000000,ICB_FV,0.0,0.0
ElSalto110,2024-01-28T11:00:00.000000,ICB_FV,0.0,0.0
ElSalto110,2024-01-28T12:00:00.000000,ICB_FV,0.0,0.0
ElSalto110,2024-01-28T13:00:00.000000,ICB_FV,0.0,0.0
ElSalto110,2024-01-28T14:00:00.000000,ICB_FV,0.0,0.0
ElSalto110,2024-01-28T15:00:00.000000,ICB_FV,0.0,0.0
ElSalto110,2024-01-28T16:00:00.000000,ICB_FV,0.0,0.0
ElSalto110,2024-01-28T17:00:00.000000,ICB_FV,0.0,0.0
ElSalto110,2024-01-28T18:00:00.000000,ICB_FV,0.0,0.0
ElSalto110,2024-01-29T09:00:00.000000,ICB_FV,0.0,0.0
ElSalto110,2024-01-30T09:00:00.000000,ICB_FV,0.0,0.0
Malloa154,2024-01-28T08:00:00.000000,IDAHUE_DEL_VERANO_FV,0.1321056,0.0
Malloa154,2024-01-28T09:00:00.000000,IDAHUE_DEL_VERANO_FV,0.2405114365,0.0
Malloa154,2024-01-28T10:00:00.000000,IDAHUE_DEL_VERANO_FV,0.43424414,0.0
Malloa154,2024-01-28T11:00:00.000000,IDAHUE_DEL_VERANO_FV,0.62999884,0.0
Malloa154,2024-01-28T12:00:00.000000,IDAHUE_DEL_VERANO_FV,0.7561773987,0.0
Malloa154,2024-01-28T13:00:00.000000,IDAHUE_DEL_VERANO_FV,1.209723999,0.0
Malloa154,2024-01-28T14:00:00.000000,IDAHUE_DEL_VERANO_FV,1.7759072876,0.0
Malloa154,2024-01-28T15:00:00.000000,IDAHUE_DEL_VERANO_FV,2.505427,0.0
Malloa154,2024-01-28T16:00:00.000000,IDAHUE_DEL_VERANO_FV,2.3899749756,0.0
Malloa154,2024-01-28T17:00:00.000000,IDAHUE_DEL_VERANO_FV,2.0910954894,0.0
Malloa154,2024-01-28T18:00:00.000000,IDAHUE_DEL_VERANO_FV,1.5236601868,0.0
Malloa154,2024-01-29T09:00:00.000000,IDAHUE_DEL_VERANO_FV,1.55188696,0.0
Malloa154,2024-01-30T09:00:00.000000,IDAHUE_DEL_VERANO_FV,1.80078485,0.0
LPalmas220,2024-01-28T08:00:00.000000,ILLAPEL_5_FV,1.7,0.0
LPalmas220,2024-01-28T09:00:00.000000,ILLAPEL_5_FV,2.3,0.0
LPalmas220,2024-01-28T10:00:00.000000,ILLAPEL_5_FV,2.7,0.0
LPalmas220,2024-01-28T11:00:00.000000,ILLAPEL_5_FV,2.8,0.0
LPalmas220,2024-01-28T12:00:00.000000,ILLAPEL_5_FV,2.9,0.0
LPalmas220,2024-01-28T13:00:00.000000,ILLAPEL_5_FV,2.9,0.0
LPalmas220,2024-01-28T14:00:00.000000,ILLAPEL_5_FV,2.9,0.0
LPalmas220,2024-01-28T15:00:00.000000,ILLAPEL_5_FV,2.9,0.0
LPalmas220,2024-01-28T16:00:00.000000,ILLAPEL_5_FV,2.9,0.0
LPalmas220,2024-01-28T17:00:00.000000,ILLAPEL_5_FV,2.8,0.0
LPalmas220,2024-01-28T18:00:00.000000,ILLAPEL_5_FV,2.4,0.0
LPalmas220,2024-01-29T09:00:00.000000,ILLAPEL_5_FV,2.8,0.0
LPalmas220,2024-01-30T09:00:00.000000,ILLAPEL_5_FV,2.8,0.0
PPeuco110,2024-01-28T08:00:00.000000,INDEPENDENCIA_FV,0.30747785,0.0
PPeuco110,2024-01-28T09:00:00.000000,INDEPENDENCIA_FV,0.92561145,0.0
PPeuco110,2024-01-28T10:00:00.000000,INDEPENDENCIA_FV,1.87001483,0.0
PPeuco110,2024-01-28T11:00:00.000000,INDEPENDENCIA_FV,0.34457745,0.0
PPeuco110,2024-01-28T12:00:00.000000,INDEPENDENCIA_FV,0.0,0.0
PPeuco110,2024-01-28T13:00:00.000000,INDEPENDENCIA_FV,1.3300634,0.0
PPeuco110,2024-01-28T14:00:00.000000,INDEPENDENCIA_FV,2.3631087,0.0
PPeuco110,2024-01-28T15:00:00.000000,INDEPENDENCIA_FV,2.3385115356,0.0
PPeuco110,2024-01-28T16:00:00.000000,INDEPENDENCIA_FV,2.3283056,0.0
PPeuco110,2024-01-28T17:00:00.000000,INDEPENDENCIA_FV,2.1202733154,0.0
PPeuco110,2024-01-28T18:00:00.000000,INDEPENDENCIA_FV,1.4486972657,0.0
PPeuco110,2024-01-29T09:00:00.000000,INDEPENDENCIA_FV,1.595473816,0.0
PPeuco110,2024-01-30T09:00:00.000000,INDEPENDENCIA_FV,1.595473816,0.0
LVilos220,2024-01-28T08:00:00.000000,INGENIO_FV,0.268682806,0.0
LVilos220,2024-01-28T09:00:00.000000,INGENIO_FV,0.6956024,0.0
LVilos220,2024-01-28T10:00:00.000000,INGENIO_FV,1.003442215,0.0
LVilos220,2024-01-28T11:00:00.000000,INGENIO_FV,1.61450616,0.0
LVilos220,2024-01-28T12:00:00.000000,INGENIO_FV,2.56931927,0.0
LVilos220,2024-01-28T13:00:00.000000,INGENIO_FV,0.0,0.0
LVilos220,2024-01-28T14:00:00.000000,INGENIO_FV,0.0,0.0
LVilos220,2024-01-28T15:00:00.000000,INGENIO_FV,0.0,0.0
LVilos220,2024-01-28T16:00:00.000000,INGENIO_FV,0.0,0.0
LVilos220,2024-01-28T17:00:00.000000,INGENIO_FV,0.0,0.0
LVilos220,2024-01-28T18:00:00.000000,INGENIO_FV,0.0,0.0
LVilos220,2024-01-29T09:00:00.000000,INGENIO_FV,0.9168329773,0.0
LVilos220,2024-01-30T09:00:00.000000,INGENIO_FV,0.88584184,0.0
Itahue154,2024-01-28T08:00:00.000000,ITAHUE_FV,1.0870777893,0.0
Itahue154,2024-01-28T09:00:00.000000,ITAHUE_FV,1.89357861,0.0
Itahue154,2024-01-28T10:00:00.000000,ITAHUE_FV,1.5638871154,0.0
Itahue154,2024-01-28T11:00:00.000000,ITAHUE_FV,1.6299508667,0.0
Itahue154,2024-01-28T12:00:00.000000,ITAHUE_FV,1.7666052856,0.0
Itahue154,2024-01-28T13:00:00.000000,ITAHUE_FV,2.1531455688,0.0
Itahue154,2024-01-28T14:00:00.000000,ITAHUE_FV,2.1607492065,0.0
Itahue154,2024-01-28T15:00:00.000000,ITAHUE_FV,2.165098816,0.0
Itahue154,2024-01-28T16:00:00.000000,ITAHUE_FV,2.1603372192,0.0
Itahue154,2024-01-28T17:00:00.000000,ITAHUE_FV,2.16197186,0.0
Itahue154,2024-01-28T18:00:00.000000,ITAHUE_FV,2.1605902099,0.0
Itahue154,2024-01-29T09:00:00.000000,ITAHUE_FV,1.89357861,0.0
Itahue154,2024-01-30T09:00:00.000000,ITAHUE_FV,1.89357861,0.0
Parral154,2024-01-28T08:00:00.000000,ITIHUE_FV,0.49660958,0.0
Parral154,2024-01-28T09:00:00.000000,ITIHUE_FV,1.82523291,0.0
Parral154,2024-01-28T10:00:00.000000,ITIHUE_FV,6.6136555176,0.0
Parral154,2024-01-28T11:00:00.000000,ITIHUE_FV,7.06103906,0.0
Parral154,2024-01-28T12:00:00.000000,ITIHUE_FV,7.04599609,0.0
Parral154,2024-01-28T13:00:00.000000,ITIHUE_FV,9.0,0.0
Parral154,2024-01-28T14:00:00.000000,ITIHUE_FV,9.0,0.0
Parral154,2024-01-28T15:00:00.000000,ITIHUE_FV,9.0,0.0
Parral154,2024-01-28T16:00:00.000000,ITIHUE_FV,8.79184521,0.0
Parral154,2024-01-28T17:00:00.000000,ITIHUE_FV,8.4888947754,0.0
Parral154,2024-01-28T18:00:00.000000,ITIHUE_FV,6.78640942,0.0
Parral154,2024-01-29T09:00:00.000000,ITIHUE_FV,5.48761145,0.0
Parral154,2024-01-30T09:00:00.000000,ITIHUE_FV,8.2725092774,0.0
Teno154,2024-01-28T08:00:00.000000,J_SOLER_M_FV,0.06588831,0.0
Teno154,2024-01-28T09:00:00.000000,J_SOLER_M_FV,0.08303149,0.0
Teno154,2024-01-28T10:00:00.000000,J_SOLER_M_FV,0.12694165,0.0
Teno154,2024-01-28T11:00:00.000000,J_SOLER_M_FV,0.2561338883,0.0
Teno154,2024-01-28T12:00:00.000000,J_SOLER_M_FV,0.45061769,0.0
Teno154,2024-01-28T13:00:00.000000,J_SOLER_M_FV,0.6543647,0.0
Teno154,2024-01-28T14:00:00.000000,J_SOLER_M_FV,1.1602432251,0.0
Teno154,2024-01-28T15:00:00.000000,J_SOLER_M_FV,1.28293521,0.0
Teno154,2024-01-28T16:00:00.000000,J_SOLER_M_FV,1.2933536072,0.0
Teno154,2024-01-28T17:00:00.000000,J_SOLER_M_FV,1.2458682861,0.0
Teno154,2024-01-28T18:00:00.000000,J_SOLER_M_FV,1.0663494262,0.0
Teno154,2024-01-29T09:00:00.000000,J_SOLER_M_FV,1.14993887,0.0
Teno154,2024-01-30T09:00:00.000000,J_SOLER_M_FV,1.1841593,0.0
Polpaico220,2024-01-28T08:00:00.000000,JAHUEL_FV,0.6431206055,0.0
Polpaico220,2024-01-28T09:00:00.000000,JAHUEL_FV,2.62808331,0.0
Polpaico220,2024-01-28T10:00:00.000000,JAHUEL_FV,4.9211312257,0.0
Polpaico220,2024-01-28T11:00:00.000000,JAHUEL_FV,5.14588757,0.0
Polpaico220,2024-01-28T12:00:00.000000,JAHUEL_FV,5.12993347,0.0
Polpaico220,2024-01-28T13:00:00.000000,JAHUEL_FV,5.13087512,0.0
Polpaico220,2024-01-28T14:00:00.000000,JAHUEL_FV,5.0258129882,0.0
Polpaico220,2024-01-28T15:00:00.000000,JAHUEL_FV,5.11494873,0.0
Polpaico220,2024-01-28T16:00:00.000000,JAHUEL_FV,5.0321687,0.0
Polpaico220,2024-01-28T17:00:00.000000,JAHUEL_FV,4.7984281,0.0
Polpaico220,2024-01-28T18:00:00.000000,JAHUEL_FV,4.0983251953,0.0
Polpaico220,2024-01-29T09:00:00.000000,JAHUEL_FV,3.96588385,0.0
Polpaico220,2024-01-30T09:00:00.000000,JAHUEL_FV,4.40018115,0.0
Salar220,2024-01-28T08:00:00.000000,JAMA_1_FV,0.058,0.0
Salar220,2024-01-28T09:00:00.000000,JAMA_1_FV,23.142,0.0
Salar220,2024-01-28T10:00:00.000000,JAMA_1_FV,23.896,0.0
Salar220,2024-01-28T11:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-01-28T12:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-01-28T13:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-01-28T14:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-01-28T15:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-01-28T16:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-01-28T17:00:00.000000,JAMA_1_FV,0.0,23.374
Salar220,2024-01-28T18:00:00.000000,JAMA_1_FV,0.0,17.226
Salar220,2024-01-29T09:00:00.000000,JAMA_1_FV,23.142,0.0
Salar220,2024-01-29T10:00:00.000000,JAMA_1_FV,23.896,0.0
Salar220,2024-01-29T11:00:00.000000,JAMA_1_FV,23.838,0.0
Salar220,2024-01-29T12:00:00.000000,JAMA_1_FV,23.838,0.0
Salar220,2024-01-29T13:00:00.000000,JAMA_1_FV,0.0,23.838
Salar220,2024-01-29T14:00:00.000000,JAMA_1_FV,0.0,23.838
Salar220,2024-01-29T15:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-01-29T16:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-01-29T17:00:00.000000,JAMA_1_FV,0.0,23.142
Salar220,2024-01-29T18:00:00.000000,JAMA_1_FV,0.0,15.544
Salar220,2024-01-30T09:00:00.000000,JAMA_1_FV,23.142,0.0
Salar220,2024-01-30T10:00:00.000000,JAMA_1_FV,23.896,0.0
Salar220,2024-01-30T11:00:00.000000,JAMA_1_FV,23.896,0.0
Salar220,2024-01-30T12:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-01-30T13:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-01-30T14:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-01-30T15:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-01-30T16:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-01-30T17:00:00.000000,JAMA_1_FV,0.0,23.374
Salar220,2024-01-30T18:00:00.000000,JAMA_1_FV,0.0,17.226
Salar220,2024-01-31T09:00:00.000000,JAMA_1_FV,23.084,0.0
Salar220,2024-01-31T10:00:00.000000,JAMA_1_FV,23.896,0.0
Salar220,2024-01-31T11:00:00.000000,JAMA_1_FV,23.896,0.0
Salar220,2024-01-31T12:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-01-31T13:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-01-31T14:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-01-31T15:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-01-31T16:00:00.000000,JAMA_1_FV,0.0,23.606
Salar220,2024-01-31T17:00:00.000000,JAMA_1_FV,0.0,23.606
Salar220,2024-02-01T10:00:00.000000,JAMA_1_FV,23.896,0.0
Salar220,2024-02-01T11:00:00.000000,JAMA_1_FV,23.896,0.0
Salar220,2024-02-01T12:00:00.000000,JAMA_1_FV,23.896,0.0
Salar220,2024-02-01T13:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-02-01T14:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-02-01T15:00:00.000000,JAMA_1_FV,0.0,23.896
Salar220,2024-02-01T16:00:00.000000,JAMA_1_FV,0.0,23.548
Salar220,2024-02-01T17:00:00.000000,JAMA_1_FV,0.0,23.548
Salar220,2024-02-02T10:00:00.000000,JAMA_1_FV,13.9856666733333,9.73633333
Salar220,2024-02-02T11:00:00.000000,JAMA_1_FV,13.9856666733333,9.73633333
Salar220,2024-02-02T12:00:00.000000,JAMA_1_FV,13.9856666733333,9.73633333
Salar220,2024-02-02T13:00:00.000000,JAMA_1_FV,0.0,23.78
Salar220,2024-02-02T14:00:00.000000,JAMA_1_FV,0.0,23.78
Salar220,2024-02-02T15:00:00.000000,JAMA_1_FV,0.0,23.548
Salar220,2024-02-02T16:00:00.000000,JAMA_1_FV,0.0,23.142
Salar220,2024-01-28T08:00:00.000000,JAMA_2_FV,0.042,0.0
Salar220,2024-01-28T09:00:00.000000,JAMA_2_FV,16.758,0.0
Salar220,2024-01-28T10:00:00.000000,JAMA_2_FV,17.304,0.0
Salar220,2024-01-28T11:00:00.000000,JAMA_2_FV,0.0,17.304
Salar220,2024-01-28T12:00:00.000000,JAMA_2_FV,0.0,17.304
Salar220,2024-01-28T13:00:00.000000,JAMA_2_FV,0.0,17.304
Salar220,2024-01-28T14:00:00.000000,JAMA_2_FV,0.0,17.304
Salar220,2024-01-28T15:00:00.000000,JAMA_2_FV,0.0,17.304
Salar220,2024-01-28T16:00:00.000000,JAMA_2_FV,0.0,17.304
Salar220,2024-01-28T17:00:00.000000,JAMA_2_FV,0.0,16.926
Salar220,2024-01-28T18:00:00.000000,JAMA_2_FV,0.0,12.474
Salar220,2024-01-29T09:00:00.000000,JAMA_2_FV,16.758,0.0
Salar220,2024-01-29T10:00:00.000000,JAMA_2_FV,17.304,0.0
Salar220,2024-01-29T11:00:00.000000,JAMA_2_FV,17.262,0.0
Salar220,2024-01-29T12:00:00.000000,JAMA_2_FV,0.0,17.262
Salar220,2024-01-29T13:00:00.000000,JAMA_2_FV,0.0,17.262
Salar220,2024-01-29T14:00:00.000000,JAMA_2_FV,0.0,17.262
Salar220,2024-01-29T15:00:00.000000,JAMA_2_FV,0.0,17.304
